subject,electrode,native_t1_x,native_t1_y,native_t1_z,freesurfer_tkr_x,freesurfer_tkr_y,freesurfer_tkr_z,chain,contact,coordinate_assumption,label_status,qc_status,label_dkt,label_destrieux
23,PCR13,43.953,-25.343,5.629,45.967658232525196,-34.23465088561457,44.293972747090734,PCR,13,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-supramarginal,ctx_rh_G_pariet_inf-Angular
23,PCR14,46.847,-25.374,6.596,48.86165788927789,-34.265650880124426,45.26097263181536,PCR,14,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-supramarginal,ctx_rh_G_pariet_inf-Angular
23,PCR15,50.743,-25.605,6.764,52.75765742472794,-34.49665084911513,45.42897261178821,PCR,15,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-supramarginal,ctx_rh_G_pariet_inf-Angular
23,PHL1,-32.387,-9.58,-30.365,-30.372332705180668,-18.47165280228552,8.299977037909386,PHL,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Hippocampus,Left-Hippocampus
23,PHL2,-35.795,-9.379,-30.512,-33.780332298820724,-18.27065282928362,8.152977055433155,PHL,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Hippocampus,Left-Hippocampus
23,PHL3,-39.16,-8.879,-31.29,-37.14533189821387,-17.770652891297587,7.374977148177976,PHL,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Left-Hippocampus,Left-Hippocampus
23,PHL4,-42.585,-9.118,-31.647,-40.570331491025286,-18.009652865663867,7.017977190735678,PHL,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-fusiform,ctx_lh_S_oc-temp_med_and_Lingual
23,PHL5,-45.949,-8.617,-32.425,-43.93433109053581,-17.50865292779612,6.239977283480499,PHL,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_S_temporal_sup
23,PHL6,-49.375,-8.857,-32.782,-47.36033068322985,-17.748652902044114,5.882977326038201,PHL,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_S_temporal_sup
23,PHL7,-53.226,-8.328,-33.582,-51.211330224675095,-17.219652967947297,5.08297742140563,PHL,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_S_temporal_sup
23,PHL8,-56.59,-7.827,-34.36,-54.575329824185644,-16.718653030079537,4.304977514150437,PHL,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_S_temporal_inf
23,PHL9,-60.52,-8.478,-34.948,-58.50532935798205,-17.369652955586773,3.716977584245498,PHL,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_S_temporal_inf
23,PHL10,-63.867,-7.537,-35.516,-61.85232895832121,-16.428653070350848,3.1489776519563577,PHL,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_G_temporal_middle
23,PHL11,-67.735,-7.448,-36.525,-65.720328498936,-16.339653083623134,2.139977772238524,PHL,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_G_temporal_middle
23,PHL12,-71.205,-7.987,-36.251,-69.1903280857577,-16.8786530228562,2.413977739575188,PHL,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-middletemporal,ctx_lh_G_temporal_middle
23,POL1,-39.342,-16.965,-4.087,-37.327331840674276,-25.85665195287565,34.57797390532805,POL,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_Lat_Fis-post
23,POL2,-42.823,-16.922,-2.761,-40.80833142315805,-25.813651962478517,35.90397374725656,POL,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_Lat_Fis-post
23,POL3,-46.826,-17.73,-1.877,-44.81133094579826,-26.621651870708803,36.78797364187555,POL,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_Lat_Fis-post
23,POL4,-49.322,-18.326,-1.56,-47.30733064875426,-27.217651802279875,37.10497360408621,POL,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_Lat_Fis-post
23,POL5,-52.838,-19.163,-0.655,-50.82333022946341,-28.054651706619097,38.00997349620182,POL,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_G_pariet_inf-Supramar
23,POL6,-56.275,-18.821,0.04,-54.260329817819525,-27.71265175123689,38.70497341335137,POL,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_G_pariet_inf-Supramar
23,POL7,-59.791,-19.658,0.945,-57.776329398528674,-28.5496516555761,39.60997330546698,POL,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_G_pariet_inf-Supramar
23,POL8,-63.244,-19.756,1.429,-61.22932898617722,-28.64765164756021,40.09397324776968,POL,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_G_pariet_inf-Supramar
23,POL9,-66.743,-20.153,2.545,-64.72832856771316,-29.044651604532177,41.209973114732136,POL,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_G_pariet_inf-Supramar
23,POL10,-71.188,-20.634,2.777,-69.17332803827776,-29.525651551548307,41.44197308707558,POL,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-supramarginal,ctx_lh_G_pariet_inf-Supramar
42,AHR1,19.75,8.222,-24.602,21.933865672164814,-5.145858160822399,0.6154452747533696,AHR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
42,AHR2,22.68,7.801,-23.693,24.8638653237374,-5.566858111311319,1.524445277482144,AHR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
42,AHR3,28.199,6.618,-22.681,30.382864666789743,-6.749857970907996,2.536445282622111,AHR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
42,AHR4,33.829,5.369,-21.688,36.01286399659358,-7.998857822612706,3.5294452878654567,AHR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
42,AHR5,39.503,3.938,-20.514,41.68686332132475,-9.429857652787334,4.703445293149784,AHR,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiortemporal,ctx_rh_S_temporal_sup
42,AHR6,45.226,2.541,-19.13,47.40986264040953,-10.826857487207803,6.087445298479736,AHR,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_S_temporal_sup
42,AHR7,50.903,1.321,-18.257,53.08686196449814,-12.04685734225508,6.9604453037668605,AHR,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_S_temporal_inf
42,AHR8,56.747,0.023,-16.831,58.93086126919553,-13.344857188509351,8.386445309209506,AHR,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,AHR9,62.713,-1.265,-15.749,64.8968605590288,-14.63285703562822,9.468445314765773,AHR,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,AIR1,28.057,30.679,-20.811,30.240864684933825,17.311139159047798,4.406445282489869,AIR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_G_Ins_lg_and_S_cent_ins
42,AIR2,27.08,32.055,-17.971,29.263864804016208,18.687138992314004,7.246445281579966,AIR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,AIR3,26.592,33.873,-14.925,28.775864864987454,20.505138772726326,10.292445281125481,AIR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,AIR4,25.615,35.692,-11.88,27.798864984251082,22.32413855299191,13.337445280215576,AIR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,AIR5,24.638,37.51,-8.834,26.821865103515677,24.142138333375783,16.383445279305676,AIR,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,AIR6,23.66,38.886,-5.994,25.84386522271727,25.518138166641933,19.22344527839485,AIR,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,AIR7,22.683,40.261,-3.153,24.866865341800604,26.893138000026426,22.064445277484936,AIR,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,AIR8,21.706,42.08,-0.108,23.889865461064232,28.712137780291982,25.109445276575045,AIR,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Caudate,Right-Caudate
42,AIR9,21.218,43.898,2.938,23.401865522035493,30.530137560704333,28.15544527612056,AIR,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Caudate,Right-Caudate
42,AIR10,20.241,45.717,5.983,22.42486564129912,32.34913734096989,31.200445275210654,AIR,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Caudate,Right-Caudate
42,AIR11,19.264,47.092,8.824,21.447865760382456,33.72413717435438,34.04144527430074,AIR,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Caudate,Right-Caudate
42,AIR12,18.287,48.91,11.869,20.470865879646112,35.54213695473919,37.08644527339085,AIR,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-rostralmiddlefrontal,ctx_rh_S_front_sup
42,AIR13,17.798,50.286,14.71,19.98186594055531,36.91813678803288,39.92744527293543,AIR,13,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-rostralmiddlefrontal,ctx_rh_S_front_sup
42,AIR14,16.821,52.104,17.755,19.004866059818966,38.73613656841766,42.972445272025524,AIR,14,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-rostralmiddlefrontal,ctx_rh_S_front_sup
42,AIR15,15.844,53.923,20.801,18.02786617908353,40.55513634868231,46.018445271115624,AIR,15,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiorfrontal,ctx_rh_S_front_sup
42,AR1,7.968,18.167,-27.076,10.151867074167328,4.7991406552596345,-1.8585547362194745,AR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
42,AR2,10.94,18.287,-27.283,13.123866719681956,4.919140641320325,-2.0655547334515916,AR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Amygdala,Right-Amygdala
42,AR3,16.912,18.38,-27.808,19.0958660072732,5.012140631070395,-2.5905547278897245,AR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Amygdala,Right-Amygdala
42,AR4,22.708,18.43,-28.165,24.89186531600265,5.06214062577979,-2.9475547224917875,AR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Amygdala,Right-Amygdala
42,AR5,28.86,18.58,-28.794,31.043864582038125,5.212140608842304,-3.576554716762274,AR,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Amygdala,Right-Amygdala
42,AR6,34.779,18.614,-29.213,36.962863876047464,5.246140605523948,-3.995554711249781,AR,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiortemporal,ctx_rh_S_circular_insula_inf
42,AR7,40.678,18.814,-29.806,42.86186317227529,5.446140582577726,-4.588554705755911,AR,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiortemporal,ctx_rh_S_temporal_sup
42,AR8,46.48,19.038,-30.143,48.66386248030433,5.670140556526434,-4.925554700352393,AR,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,AR9,52.496,19.382,-30.778,54.679861762542444,6.014140516460003,-5.560554694749555,AR,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,ATR1,32.429,-21.622,-3.15,34.61286418134057,-34.9898546223815,22.067445286561608,ATR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_S_temporal_inf
42,ATR2,35.847,-22.066,-3.354,38.030863773702976,-35.43385456906364,21.863445289744874,ATR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_S_temporal_inf
42,ATR3,39.264,-22.487,-2.445,41.44786336722065,-35.85485451952421,22.772445292927202,ATR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,ATR4,43.17,-23.352,-1.742,45.35386290226282,-36.719854416835545,23.475445296564942,ATR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,ATR5,46.099,-23.796,-1.946,48.282862552918544,-37.16385436354615,23.271445299292793,ATR,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,ATR6,49.517,-24.66,-1.242,51.70086214613576,-38.02785426100603,23.975445302476047,ATR,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,ATR7,53.423,-25.525,-0.539,55.60686168117792,-38.89285415831736,24.678445306113787,ATR,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,ATR8,56.84,-25.946,0.37,59.023861274695605,-39.313854108777946,25.587445309296115,ATR,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,IPR1,30.005,18.035,-16.747,32.188864456775036,4.667140662658369,8.470445284304077,IPR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_G_Ins_lg_and_S_cent_ins
42,IPR2,29.027,16.775,-14.025,31.210864575924276,3.4071408102700502,11.192445283393255,IPR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,IPR3,28.049,15.095,-10.395,30.232864695928313,1.7271410071040236,14.82244528248242,IPR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,IPR4,27.559,14.278,-7.468,29.742864757084675,0.9101411017435055,17.749445282026073,IPR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,IPR5,26.581,13.018,-4.746,28.7648648762339,-0.349858750644799,20.471445281115237,IPR,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,IPR6,25.603,11.337,-1.117,27.786864996237043,-2.030858553690706,24.100445280204397,IPR,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,IPR7,24.625,10.077,1.605,26.808865115386283,-3.2908584060790105,26.822445279293575,IPR,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Putamen,Right-Putamen
42,IPR8,23.647,8.397,5.235,25.83086523539032,-4.970858209245051,30.45244527838274,IPR,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_Lat_Fis-post
42,IPR9,22.669,7.58,8.162,24.852865354720805,-5.787858114633991,33.3794452774719,IPR,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_Lat_Fis-post
42,IPR10,21.691,5.899,11.791,23.874865474723947,-7.468857917679884,37.008445276561076,IPR,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-insula,ctx_rh_Lat_Fis-post
42,IPR11,21.201,4.639,14.514,23.384865535699987,-8.728857770040719,39.73144527610472,IPR,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Caudate,Right-Caudate
42,IPR12,19.735,3.379,17.235,21.9188657130224,-9.988857622456493,42.452445274739404,IPR,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Caudate,Right-Caudate
42,IPR13,19.245,1.698,20.865,21.42886577485234,-11.669857425474916,46.08244527428306,IPR,13,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Caudate,Right-Caudate
42,IPR14,18.267,0.881,23.792,20.450865894182826,-12.486857330863842,49.00944527337222,IPR,14,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Unknown,Unknown
42,IPR15,17.777,-0.379,26.515,19.960865955158866,-13.746857183224677,51.73244527291587,IPR,15,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-postcentral,ctx_rh_S_postcentral
42,LPR1,11.914,-24.747,15.229,14.097866644103846,-38.11485426816341,40.44644526745553,LPR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-precuneus,ctx_rh_S_parieto_occipital
42,LPR2,13.377,-26.894,17.541,15.560866471900766,-40.261854014289156,42.75844526881805,LPR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-cuneus,ctx_rh_S_parieto_occipital
42,LPR3,14.352,-29.484,19.648,16.53586635769055,-42.851853707442686,44.865445269726095,LPR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-cuneus,ctx_rh_S_parieto_occipital
42,LPR4,15.815,-32.075,21.756,17.998866185307165,-45.442853400449536,46.97344527108862,LPR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-cuneus,ctx_rh_S_parieto_occipital
42,LPR5,16.79,-33.779,24.273,18.973866071459454,-47.14685319960431,49.49044527199666,LPR,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiorparietal,ctx_rh_S_oc_sup_and_transversal
42,LPR6,18.253,-37.232,27.083,20.436865899748668,-50.59985279050653,52.30044527335917,LPR,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiorparietal,ctx_rh_S_oc_sup_and_transversal
42,LPR7,19.716,-39.379,29.395,21.89986572754559,-52.746852536632275,54.61244527472171,LPR,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiorparietal,ctx_rh_S_oc_sup_and_transversal
42,LPR8,20.692,-41.526,31.708,22.875865613398346,-54.89385228278731,56.92544527563068,LPR,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiorparietal,ctx_rh_G_occipital_sup
42,LPR9,21.666,-44.559,33.61,23.849865499126082,-57.926851922940244,58.82744527653779,LPR,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiorparietal,ctx_rh_G_pariet_inf-Angular
42,LPR10,23.13,-46.707,35.922,25.313865326803807,-60.074851668946735,61.139445277901245,LPR,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiorparietal,ctx_rh_G_pariet_inf-Angular
42,PCR1,-3.219,-11.098,17.133,-1.0351315504268825,-24.465855897904916,42.350445253361826,PCR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-lh-isthmuscingulate,ctx_lh_G_cingul-Post-dorsal
42,PCR2,-0.779,-12.382,18.744,1.4048681602308761,-25.749855746198534,43.96144525563426,PCR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-isthmuscingulate,ctx_rh_G_cingul-Post-dorsal
42,PCR3,2.638,-13.667,20.355,4.821867754421191,-27.034855594316085,45.572445258816586,PCR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-isthmuscingulate,ctx_rh_G_cingul-Post-dorsal
42,PCR4,6.055,-15.395,21.76,8.238867348429324,-28.762855389432076,46.97744526199891,PCR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-isthmuscingulate,ctx_rh_S_subparietal
42,PCR5,8.007,-16.235,23.576,10.190867117442437,-29.602855290873933,48.79344526381685,PCR,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-precuneus,ctx_rh_S_subparietal
42,PCR6,11.424,-17.963,24.982,13.607866711451493,-31.330855085990862,50.19944526699918,PCR,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-precuneus,ctx_rh_S_subparietal
42,PCR7,14.353,-18.804,26.797,16.53686636399624,-32.17185498725571,52.01444526972702,PCR,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-precuneus,ctx_rh_S_subparietal
42,PCR8,17.282,-20.112,27.296,19.46586601532556,-33.47985483162422,52.513445272454874,PCR,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-precuneus,ctx_rh_S_parieto_occipital
42,PCR9,20.211,-20.953,29.111,22.39486566787029,-34.320854732889075,54.328445275182716,PCR,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-superiorparietal,ctx_rh_S_intrapariet_and_P_trans
42,PCR10,23.628,-22.681,30.517,25.811865261879348,-36.04885452800599,55.734445278365044,PCR,10,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiorparietal,ctx_rh_S_intrapariet_and_P_trans
42,PCR11,26.557,-23.965,32.128,28.740864914243772,-37.33285437627116,57.34544528109288,PCR,11,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiorparietal,ctx_rh_S_temporal_sup
42,PCR12,28.509,-25.249,33.738,30.69286468307473,-38.61685422459226,58.95544528291083,PCR,12,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiorparietal,ctx_rh_S_temporal_sup
42,PCR13,32.414,-26.534,35.349,34.59786421909092,-39.9018540726814,60.56644528654763,PCR,13,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiorparietal,ctx_rh_S_temporal_sup
42,PCR14,34.855,-27.398,36.052,37.038863928774646,-40.76585397019721,61.269445288821004,PCR,14,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiorparietal,ctx_rh_S_temporal_sup
42,PCR15,37.784,-28.682,37.663,39.96786358113907,-42.04985381846237,62.88044529154884,PCR,15,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-inferiorparietal,ctx_rh_G_pariet_inf-Angular
42,PHR1,19.255,-4.306,-14.975,21.43886574041271,-17.673856676363243,10.242445274292365,PHR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
42,PHR2,22.184,-5.171,-14.272,24.36786539192235,-18.53885657373145,10.945445277020212,PHR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
42,PHR3,27.924,-5.885,-14.008,30.10786470792256,-19.252856488527797,11.209445282366005,PHR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
42,PHR4,33.636,-6.893,-13.46,35.81986402753154,-20.26085636854272,11.757445287685712,PHR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,Right-Hippocampus,Right-Hippocampus
42,PHR5,39.447,-7.855,-12.935,41.63086333531639,-21.222856254014104,12.282445293097624,PHR,5,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_S_temporal_sup
42,PHR6,45.522,-8.837,-12.376,47.70586261166207,-22.204856137117588,12.841445298755417,PHR,6,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_S_temporal_sup
42,PHR7,51.271,-9.846,-11.739,53.45486192694324,-23.213856017094045,13.478445304109584,PHR,7,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_S_temporal_inf
42,PHR8,57.222,-10.766,-11.161,59.405861218087225,-24.133855907613423,14.056445309651892,PHR,8,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,PHR9,63.196,-11.693,-10.66,65.37986050641784,-25.060855797225287,14.557445315215602,PHR,9,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-middletemporal,ctx_rh_G_temporal_middle
42,SMR1,29.011,-2.805,15.479,31.19486460573674,-16.172856883090986,40.69644528337835,SMR,1,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-supramarginal,ctx_rh_Lat_Fis-post
42,SMR2,31.451,-4.066,18.202,33.63486431742963,-17.433856735162067,43.41944528565078,SMR,2,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-supramarginal,ctx_rh_Lat_Fis-post
42,SMR3,32.915,-4.907,20.018,35.0988641446169,-18.27485663651312,45.23544528701423,SMR,3,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-supramarginal,ctx_rh_Lat_Fis-post
42,SMR4,35.355,-6.168,22.741,37.538863856309774,-19.5358564885842,47.95844528928666,SMR,4,native_t1_scanner_ras_to_freesurfer_tkr_ras,provisional,not_reviewed,ctx-rh-supramarginal,ctx_rh_Lat_Fis-post
